,0
0,0.29646743819767685
1,1.3419255299013133
2,1.2044754795198815
3,1.011502522959094
4,1.0238201155259963
5,0.9356572307687266
6,0.8541091234918241
7,0.6172599035137187
8,0.629975316542779
9,0.6574310342031788
10,0.6304976486907116
11,1.7739246154475026
12,1.7071190913601013
13,1.0342640988676113
14,1.089175700827961
15,0.31672704404399976
16,0.27246387718532045
17,1.5971370157596232
18,1.4429150240036248
19,0.752111539047625
20,0.8147111713599171
21,0.36935445205700246
22,0.7710840880988666
23,0.25627403716778974
24,0.2699747081232689
25,1.089419633145481
26,1.172752021688393
27,1.0486590635615052
28,1.1183647386308126
29,0.170162873157024
30,0.36649978911701
31,0.2614317362265259
32,0.1951348501271391
33,2.422458226934452
34,2.449691291780609
35,0.22092162835300608
36,0.33795915814434335
37,0.7133746783182484
38,0.706239230007093
39,0.505711296289554
40,0.5337057953025474
41,0.5164399117711161
42,0.396798485963465
43,0.8118853011403533
44,1.4434211857055292
45,0.7326322787914821
46,0.7586306478934396
47,0.5222490021947441
48,0.2684410049885729
49,0.11527134424257966
50,0.21271920351264637
51,0.27558840481700014
52,0.3115093663735582
53,0.5010396523822044
54,0.38037006877924107
55,0.15844087287652756
56,0.16962727916179665
57,1.4770772110564152
58,1.3919420213106193
59,0.26956249387424386
60,0.2609497839262085
61,0.9865965566698767
62,0.9677964858522535
63,0.7373242308538004
64,0.764116559991088
65,1.5091141030343203
66,1.1362612583257303
67,1.2042079203917597
68,1.204021733796577
69,0.385513886449424
70,1.0406374007603063
71,0.6503262564922163
72,0.9018642015586226
73,0.4926420411604856
74,0.5186424564045895
75,0.35302321968040185
76,0.36085031168408804
77,0.6648597747521193
78,0.6156578128110052
79,2.436798535288752
80,2.333094760945346
81,0.6418807210134437
82,0.9703151541093084
83,1.1574530500778655
84,1.0082489740264007
85,0.6855186125791222
86,0.9012524957913924
87,1.0191004108849284
88,0.5942159957109691
89,0.8684966039633176
90,0.7613568195675974
91,0.999879084328969
92,0.8927520601109571
93,1.2897407519500559
94,1.2660115127036695
95,0.37107472573820655
96,0.46942027947310766
97,1.486503756401054
98,1.1569695365706711
99,0.7401498931073225
100,0.7865594118387574
101,1.2665710452426817
102,1.339396063186778
103,0.46081772102120416
104,0.3690303405833115
105,0.7012138776199693
106,0.5798381203868124
107,0.26736622092112244
108,0.25547122520687987
109,0.10033889949862936
110,1.248850920814623
111,0.8693064048616589
112,0.7536801098923236
113,0.6033772334728289
114,0.44640666995193873
115,2.4651561014723864
116,2.0015989292165646
117,0.6762441926443089
118,0.5879967794584079
119,0.31118751831301206
120,0.24446786991902975
121,0.5715802002217655
122,0.562572341218729
123,0.7434844940590057
124,0.9233887439375158
125,0.5642764940353396
126,0.46897148491708235
127,0.43387319312781764
128,0.6220937029331479
129,0.3689004472896475
130,0.4295204005316291
131,1.4573687137730233
132,0.5781708051568624
133,0.20683816392379228
134,0.2830154986113267
135,0.9989392496091091
136,0.9956397842874299
137,0.8506208299512447
138,0.5919395674300653
139,1.2342986840216579
140,1.2105305882872908
141,0.8857304001054382
142,0.5649819585778175
143,0.4448533327570528
144,0.6503695383054187
145,0.34952149823292605
146,0.495547060296032
147,0.44464692501747033
148,0.33361715516974055
149,1.3375204196296384
150,1.4617969744638806
151,0.8207250899768591
152,0.7867252796953403
153,0.6039750813109609
154,0.6638314308978459
155,0.4812320682705926
156,0.48764039077542587
157,0.6715104536552507
158,0.7655941419605408
159,1.6638248379509524
160,1.3344052649398943
161,0.45816572972728836
162,0.5137281958122524
163,0.325644670458999
164,0.016851858803306415
165,1.6196585873160099
166,1.6688780251761117
167,1.4990107780551238
168,1.4800673248378426
169,1.1672121890155691
170,1.1281062526795234
171,1.1713115744366125
172,0.8476519557543308
173,0.4483969734574811
174,0.4153711422243714
175,0.6664490040535633
176,1.105880408310645
177,0.416358176819901
178,0.155779399298425
179,0.7197237618409833
180,0.8305309957998169
181,0.912432824462723
182,0.9065766408028155
183,0.3270306376954681
184,0.23899161992220472
185,1.10879491349256
186,1.0827212275385796
187,1.066273756760911
188,1.1319845738307786
189,0.7620953223589619
190,0.8743978739973973
191,0.22548608682600088
192,0.25993211415222517
193,0.48499949830231226
194,0.5217899511429258
195,0.2974995822469913
196,0.4403417628313484
197,0.9119173379332773
